Track,CD,Boxnumber,Title,Composer,Artist,Aufnahmeort,Aufnahmedatum,Besetzung,
,,,,,,,,,
,,,,,,,,,
Jazz Roads – Classic Jazz – 232093,,,,,,,,,
,,,,,,,,,
20,89,232093,Singing The Blues ,(Lewis-Young-Conrad-Robinson),Connie's Inn Orchestra,"Camden, N.J.",29/04/1931,"Fletcher Henderson (p, dir, a): Russell Smith, Bobby Stark, Rex Stewart (t), Claude Jones, Benny Morton (tb), Russell Procope, Harvey Boone (cl, as), Coleman Hawkins (ts), Clarence Holiday (g), John Kirby (sb, bb), Walter Johnson (d), Bill Challis (a), George Bias (v).",
21,89,232093,Low Down On The Bayou ,(Leslie-Mills) ,Connie's Inn Orchestra,New York,17/07/1931,"Fletcher Henderson (p, dir): Russell Smith, Bobby Stark (t), Rex Stewart (c, v), Claude Jones, Benny Morton (tb), Russell Procope (cl, as), Edgar Sampson (cl, as, vn), Coleman Hawkins (cl, ts), Clarence Holiday (g), John Kirby (bb), Walter Johnson (d), Nat Leslie (a).",
22,89,232093,The House Of David Blues ,(Schoebel-Meyers-Mills) ,Connie's Inn Orchestra,New York,17/07/1931,"Fletcher Henderson (p, dir): Russell Smith, Bobby Stark (t), Rex Stewart (c, v), Claude Jones, Benny Morton (tb), Russell Procope (cl, as), Edgar Sampson (cl, as, vn), Coleman Hawkins (cl, ts), Clarence Holiday (g), John Kirby (bb), Walter Johnson (d), Nat Leslie (a).",
23,89,232093,Radio Rhythm ,(Leslie) ,Connie's Inn Orchestra,New York,17/07/1931,"Fletcher Henderson (p, dir): Russell Smith, Bobby Stark (t), Rex Stewart (c, v), Claude Jones, Benny Morton (tb), Russell Procope (cl, as), Edgar Sampson (cl, as, vn), Coleman Hawkins (cl, ts), Clarence Holiday (g), John Kirby (bb), Walter Johnson (d), Nat Leslie (a).",
24,89,232093,You Rascal You ,(Theard) ,Connie's Inn Orchestra,New York,17/07/1931,"Fletcher Henderson (p, dir): Russell Smith, Bobby Stark (t), Rex Stewart (c, v), Claude Jones, Benny Morton (tb), Russell Procope (cl, as), Edgar Sampson (cl, as, vn), Coleman Hawkins (cl, ts), Clarence Holiday (g), John Kirby (bb), Walter Johnson (d), Nat Leslie (a).",
,,,,,,,,,
,,,,,,,,,
CD 90 ,,,Black Chicago Jazz Tommy Ladnier-Lovie Austin-Ollie Powers ,,,,,,
1,90,232093,Steppin' On The Blues ,(Austin-O'Bryant-Ladnier) ,Lovie Austin And Her Blues Serenaders,Chicago,"November, 1924","Tommy Ladnier (c), Jimmy O'Bryant (cl), Lovie Austin (p).",
2,90,232093,Traveling Blues ,(Austin) ,Lovie Austin And Her Blues Serenaders,Chicago,"November, 1924","Tommy Ladnier (c), Jimmy O'Bryant (cl), Lovie Austin (p).",
3,90,232093,Charleston Mad ,(Austin) ,Lovie Austin And Her Blues Serenaders,Chicago,"April, 1925","Tommy Ladnier (c), Jimmy O'Bryant (cl), Lovie Austin (p), W.E. Burton (d), Priscilla Stewart (v).",
4,90,232093,Charleston Mad ,(Austin),Lovie Austin And Her Blues Serenaders,Chicago,"April, 1925","Tommy Ladnier (c), Jimmy O'Bryant (cl), Lovie Austin (p), W.E. Burton (d), Priscilla Stewart (v).",
5,90,232093,"Charleston, South Carolina ",(Johnson-Mack) ,Lovie Austin And Her Blues Serenaders,Chicago,"April, 1925","Tommy Ladnier (c), Jimmy O'Bryant (cl), Lovie Austin (p), W.E. Burton (d), Priscilla Stewart (v).",
6,90,232093,Heebie Jeebies ,(Ladnier),Lovie Austin And Her Blues Serenaders,Chicago,"April, 1925","Tommy Ladnier (c), Jimmy O'Bryant (cl), Lovie Austin (p), W.E. Burton (d), Priscilla Stewart (v).",
7,90,232093,Peepin' Blues ,(Austin),Lovie Austin And Her Blues Serenaders,Chicago,"April, 1925","Tommy Ladnier (c), Jimmy O'Bryant (cl), Lovie Austin (p), W.E. Burton (d), Priscilla Stewart (v).",
8,90,232093,Mojo Blues ,(Ladnier) ,Lovie Austin And Her Blues Serenaders,Chicago,"April, 1925","Tommy Ladnier (c), Jimmy O'Bryant (cl), Lovie Austin (p), W.E. Burton (d), Priscilla Stewart (v).",
9,90,232093,Don't Shake It No More ,(Dorsey),Lovie Austin's Serenaders,Chicago,"August, 1925","Bob Schoffner (c), Jimmy O'Bryant (cl), Lovie Austin (p), W.E. Burton (percussion).",
10,90,232093,Rampart Street Blues ,(Austin),Lovie Austin's Serenaders,Chicago,"August, 1925","Bob Schoffner (c), Jimmy O'Bryant (cl), Lovie Austin (p), W.E. Burton (percussion).",
11,90,232093,Too Sweet For Words ,(Shelton) ,Lovie Austin's Serenaders,Chicago,"August, 1925","Bob Schoffner (c), Jimmy O'Bryant (cl), Lovie Austin (p), W.E. Burton (percussion).",
12,90,232093,Jackass Blues ,(Kassel-Stitzel) ,Lovie Austin's Serenaders,Chicago,"April, 1926","Bob Schoffner or Shirley Clay (c), Albert Wynn or Kid Ory (tb), Johnny Dodds (cl), Lovie Austin (p), W.E. Burton (d).",
13,90,232093,Frog Tongue Stomp ,(Austin),Lovie Austin's Serenaders,Chicago,"April, 1926","Bob Schoffner or Shirley Clay (c), Albert Wynn or Kid Ory (tb), Johnny Dodds (cl), Lovie Austin (p), W.E. Burton (d).",
14,90,232093,Chicago Mess Around ,(Austin),Lovie Austin's Serenaders,Chicago,"August, 1926","Shirley Clay (c), Albert Wynn (tb), Johnny Dodds (cl), Lovie Austin (p), Houston Woodfork (bj), Henry Williams (v).",
15,90,232093,Galion Stomp ,(Austin) ,Lovie Austin's Serenaders,Chicago,"August, 1926","Shirley Clay (c), Albert Wynn (tb), Johnny Dodds (cl), Lovie Austin (p), Houston Woodfork (bj), Henry Williams (v).",
16,90,232093,In The Alley Blues ,(Austin) ,Lovie Austin's Serenaders,Chicago,"August, 1926","Shirley Clay (c), Albert Wynn (tb), Johnny Dodds (cl), Lovie Austin (p), Houston Woodfork (bj), Henry Williams (v).",
17,90,232093,Merry Maker's Twine ,(Nelson-Mack),Lovie Austin's Serenaders,Chicago,"August, 1926","Shirley Clay (c), Albert Wynn (tb), Johnny Dodds (cl), Lovie Austin (p), Houston Woodfork (bj), Henry Williams (v).",
18,90,232093,Play That Thing -3 ,(Powers),Ollie Powers Harmony Syncopators,Chicago,"September, 1923","Ollie Powers (d, dir): Alex Calamese, Tommy Ladnier (c), Eddie Vincent (tb), Jimmie Noone (cl), Horace Diemer (as), Glover Compton (p), John Basley (bj), William 'Bass' Moore (bb).",
19,90,232093,Play That Thing -4 ,(Powers),Ollie Powers Harmony Syncopators,Chicago,"September, 1923","Ollie Powers (d, dir): Alex Calamese, Tommy Ladnier (c), Eddie Vincent (tb), Jimmie Noone (cl), Horace Diemer (as), Glover Compton (p), John Basley (bj), William 'Bass' Moore (bb).",
20,90,232093,Play That Thing -5 ,(Powers),Ollie Powers Harmony Syncopators,Chicago,"September, 1923","Ollie Powers (d, dir): Alex Calamese, Tommy Ladnier (c), Eddie Vincent (tb), Jimmie Noone (cl), Horace Diemer (as), Glover Compton (p), John Basley (bj), William 'Bass' Moore (bb).",
21,90,232093,Play That Thing -6 ,(Powers),Ollie Powers Harmony Syncopators,Chicago,"September, 1923","Ollie Powers (d, dir): Alex Calamese, Tommy Ladnier (c), Eddie Vincent (tb), Jimmie Noone (cl), Horace Diemer (as), Glover Compton (p), John Basley (bj), William 'Bass' Moore (bb).",
,,,,,,,,,
,,,,,,,,,
CD 91 ,,,Louis Armstrong And The Blues Singers 1924-25 ,,,,,,
1,91,232093,See See Rider ,(Rainey-Arant) ,Ma Rainey Acc. By Her Georgia Jazz Band,New York,16/10/1924,"Ma Rainey (v), Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj), unknown (perc) on 3rd title.",
2,91,232093,See See Rider ,(Rainey-Arant) ,Ma Rainey Acc. By Her Georgia Jazz Band,New York,16/10/1924,"Ma Rainey (v), Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj), unknown (perc) on 3rd title.",
3,91,232093,Jelly Bean Blues ,(Rainey-Arant),Ma Rainey Acc. By Her Georgia Jazz Band,New York,16/10/1924,"Ma Rainey (v), Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj), unknown (perc) on 3rd title.",
4,91,232093,Countin' The Blues ,(Rainey) ,Ma Rainey Acc. By Her Georgia Jazz Band,New York,16/10/1924,"Ma Rainey (v), Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj), unknown (perc) on 3rd title.",
5,91,232093,Countin' The Blues ,(Rainey) ,Ma Rainey Acc. By Her Georgia Jazz Band,New York,16/10/1924,"Ma Rainey (v), Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj), unknown (perc) on 3rd title.",
6,91,232093,Poor House Blues ,(Williams) ,Maggie Jones,New York,09/12/1924,"Maggie Jones (v), Louis Armstrong (c), Fletcher Henderson (p).",
7,91,232093,Anybody Here Want To Try My Cabbage ,(Razaf-Waller),Maggie Jones,New York,10/12/1924,"Maggie Jones (v), Louis Armstrong (c), Fletcher Henderson (p).",
8,91,232093,Thunderstorm Blues ,(Williams-Ray),Maggie Jones,New York,10/12/1924,"Maggie Jones (v), Louis Armstrong (c), Fletcher Henderson (p).",
9,91,232093,"If I Lose, Let Me Lose ",(Deklaney),Maggie Jones,New York,17/12/1924,"Maggie Jones (v), Louis Armstrong (c or t), Fletcher Henderson (p).",
10,91,232093,Screamin' The Blues ,(Jones-Henderson) ,Maggie Jones,New York,17/12/1924,"Maggie Jones (v), Louis Armstrong (c or t), Fletcher Henderson (p).",
11,91,232093,Good Time Flat Blues ,(Williams),Maggie Jones,New York,17/12/1924,"Maggie Jones (v), Louis Armstrong (c or t), Fletcher Henderson (p).",
12,91,232093,Nobody Knows The Way I Feel 'Dis Mornin' ,(Delaney),Clara Smith,New York,07/01/1925,"Clara Smith (v), Louis Armstrong (c), Charlie Green (tb) Fletcher Henderson (p).",
13,91,232093,Broken Busted Blues ,(Powell) ,Clara Smith,New York,07/01/1925,"Clara Smith (v), Louis Armstrong (c), Charlie Green (tb) Fletcher Henderson (p).",
14,91,232093,St. Louis Blues ,(Handy),Bessie Smith,New York,14/01/1925,"Bessie Smith (v), Louis Armstrong (c), Fred Longshaw (or, p).",
15,91,232093,Reckless Blues ,(Lomgshaw-Gee) ,Bessie Smith,New York,14/01/1925,"Bessie Smith (v), Louis Armstrong (c), Fred Longshaw (or, p).",
16,91,232093,Sobbin' Hearted Blues ,(Bradford-Davis-Layer) ,Bessie Smith,New York,14/01/1925,"Bessie Smith (v), Louis Armstrong (c), Fred Longshaw (or, p).",
17,91,232093,Cold In Hand Blues ,(Longshaw-Gee),Bessie Smith,New York,14/01/1925,"Bessie Smith (v), Louis Armstrong (c), Fred Longshaw (or, p).",
18,91,232093,You've Been A Good Old Wagon ,(Smith-Balcon),Bessie Smith,New York,14/01/1925,"Bessie Smith (v), Louis Armstrong (c), Fred Longshaw (or, p).",
19,91,232093,You've Got To Beat Me To Keep Me ,(Grainger),Trixie Smith And Her Down Home Syncopators,New York,"ca. February 9-14, 1925","Trixie Smith (v), Louis Armstrong (t), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
20,91,232093,Mining Camp Blues ,(Smith),Trixie Smith And Her Down Home Syncopators,New York,"ca. February 9-14, 1925","Trixie Smith (v), Louis Armstrong (t), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
21,91,232093,Mining Camp Blues ,(Smith),Trixie Smith And Her Down Home Syncopators,New York,"ca. February 9-14, 1925","Trixie Smith (v), Louis Armstrong (t), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
,,,,,,,,,
,,,,,,,,,
CD 92 ,,,Louis Armstrong And The Blues Singers 1925-26 ,,,,,,
1,92,232093,The World's Jazz Crazy ,(Huff-Blythe),Trixie Smith,New York,25/03/1925,"Trixie Smith (v), Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
2,92,232093,The World's Jazz Crazy ,(Huff-Blythe),Trixie Smith,New York,25/03/1925,"Trixie Smith (v), Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
3,92,232093,The Railroad Blues ,(Smith) ,Trixie Smith,New York,25/03/1925,"Trixie Smith (v), Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
4,92,232093,The Railroad Blues ,(Smith) ,Trixie Smith,New York,25/03/1925,"Trixie Smith (v), Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
5,92,232093,Shipwrecked Blues ,(Williams) ,Clara Smith,New York,02/04/1925,"Clara Smith (v), Louis Armstrong (c), Fletcher Henderson (p).",
6,92,232093,Court House Blues ,(Smith),Clara Smith,New York,02/04/1925,"Clara Smith (v), Louis Armstrong (c), Fletcher Henderson (p).",
7,92,232093,Court House Blues ,(Smith),Clara Smith,New York,02/04/1925,"Clara Smith (v), Louis Armstrong (c), Fletcher Henderson (p).",
8,92,232093,My John Blues ,(Dowell) ,Clara Smith,New York,02/04/1925,"Clara Smith (v), Louis Armstrong (c), Charlie Green (tb), Fletcher Henderson (p).",
9,92,232093,Nashville Woman's Blues ,(Longshaw),Bessie Smith,New York,26/05/1925,"Bessie Smith (v), Louis Armstrong (c), Charlie Green (tb), Fred Longshaw (p).",
10,92,232093,Nashville Woman's Blues ,(Longshaw),Bessie Smith,New York,26/05/1925,"Bessie Smith (v), Louis Armstrong (c), Charlie Green (tb), Fred Longshaw (p).",
11,92,232093,Careless Love Blues ,(Handy),Bessie Smith,New York,26/05/1925,"Bessie Smith (v), Louis Armstrong (c), Charlie Green (tb), Fred Longshaw (p).",
12,92,232093,Careless Love Blues ,(Handy) ,Bessie Smith,New York,26/05/1925,"Bessie Smith (v), Louis Armstrong (c), Charlie Green (tb), Fred Longshaw (p).",
13,92,232093,J.C. Holmes Blues ,(Horsley),Bessie Smith,New York,27/05/1925,"Bessie Smith (v), Louis Armstrong (c), Charlie Green (tb), Fred Longshaw (p).",
14,92,232093,I Ain't Gonna Play No Second Fiddle ,(Bradford) ,Bessie Smith,New York,27/05/1925,"Bessie Smith (v), Louis Armstrong (c), Charlie Green (tb), Fred Longshaw (p).",
15,92,232093,You Dirty Mistreater ,(Wilson), 'Coot' Grant And 'Kid' Wesley Wilson,New York,ca. October 1925,"Leola B. 'Coot' Grant, Wesley 'Kid' Wilson (v), acc. by: Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
16,92,232093,"Come On Coot, And Do That Thing ",(Grant), 'Coot' Grant And 'Kid' Wesley Wilson,New York,ca. October 1925,"Leola B. 'Coot' Grant, Wesley 'Kid' Wilson (v), acc. by: Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
17,92,232093,"Have Your Chill, I'll Be Here When Your Fever Rises ",(Wilson) , 'Coot' Grant And 'Kid' Wesley Wilson,New York,ca. October 1925,"Leola B. 'Coot' Grant, Wesley  'Kid' Wilson (v), acc. by: Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
18,92,232093,Find Me At The Greasy Spoon ,(Wilson), 'Coot' Grant And 'Kid' Wesley Wilson,New York,ca. October 1925,"Leola B. 'Coot' Grant, Wesley 'Kid' Wilson (v), acc. by: Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
19,92,232093,Find Me At The Greasy Spoon ,(Wilson), 'Coot' Grant And 'Kid' Wesley Wilson,New York,ca. October 1925,"Leola B. 'Coot' Grant, Wesley 'Kid' Wilson (v), acc. by: Louis Armstrong (c), Charlie Green (tb), Buster Bailey (cl), Fletcher Henderson (p), Charlie Dixon (bj).",
20,92,232093,Low Land Blues ,(Jones) ,Bertha Chippie Hill,Chicago,09/11/1925,"Bertha 'Chippie' Hill (v), Louis Armstrong (c), Richard M. Jones (p).",
21,92,232093,Kid Man Blues ,(Jones) ,Bertha Chippie Hill,Chicago,09/11/1925,"Bertha 'Chippie' Hill (v), Louis Armstrong (c), Richard M. Jones (p).",
22,92,232093,Lazy Woman Blues ,(Jones) ,Blanche Calloway,Chicago,09/11/1925,"Blanche Calloway (v), Louis Armstrong (c), Richard M. Jones (p).",
23,92,232093,Lonesome Lovesick Blues ,(Jones) ,Blanche Calloway,Chicago,09/11/1925,"Blanche Calloway (v), Louis Armstrong (c), Richard M. Jones (p).",
,,,,,,,,,
,,,,,,,,,
CD 93  ,,,Louis Armstrong And The Blues Singers 1926-27,,,,,,
1,93,232093,"Lonesome, All Alone And Blue ",(Jones),Bertha Chippie Hill,Chicago,23/02/1926,"Bertha 'Chippie' Hill (v) acc. by Louis Armstrong (c), Richard M. Jones (p).",
2,93,232093,Trouble In Mind  ,(Jones),Bertha Chippie Hill,Chicago,23/02/1926,"Bertha 'Chippie' Hill (v) acc. by Louis Armstrong (c), Richard M. Jones (p).",
3,93,232093,Georgia Man ,(Jones) ,Bertha Chippie Hill,Chicago,23/02/1926,"Bertha 'Chippie' Hill (v) acc. by Louis Armstrong (c), Richard M. Jones (p).",
4,93,232093,You've Got To Go Home ,(Jones) ,Baby Mack,Chicago,23/02/1926,"Baby Mack (v), acc. by Louis Armstrong (c), Richard M. Jones (p).",
5,93,232093,What Kind O' Man Is You? ,(Jones) ,Baby Mack,Chicago,23/02/1926,"Baby Mack (v), acc. by Louis Armstrong (c), Richard M. Jones (p).",
6,93,232093,Deep Water Blues ,(Thomas),Hociel Thomas,Chicago,24/02/1926,"Hociel Thomas (v), Louis Armstrong (c), Hersal Thomas (p).",
7,93,232093,"Gwan, I Told You ",(Blair-Lethwick) ,Hociel Thomas,Chicago,24/02/1926,"Hociel Thomas (v), Louis Armstrong (c), Hersal Thomas (p).",
8,93,232093,Listen To Ma ,(Thomas) ,Hociel Thomas,Chicago,24/02/1926,"Hociel Thomas (v), Louis Armstrong (c), Hersal Thomas (p).",
9,93,232093,Lonesome Hours ,(Thomas) ,Hociel Thomas,Chicago,24/02/1926,"Hociel Thomas (v), Louis Armstrong (c), Hersal Thomas (p).",
10,93,232093,A Jealous Woman Like Me ,(Thomas) ,Sippie Wallace,Chicago,01/03/1926,"Sippie Wallace (v), Louis Armstrong (c, speech), Hersal Thomas (p).",
11,93,232093,Special Delivery Blues ,(Wallace) ,Sippie Wallace,Chicago,01/03/1926,"Sippie Wallace (v), Louis Armstrong (c, speech), Hersal Thomas (p).",
12,93,232093,Jack O'Diamonds Blues ,(Wallace),Sippie Wallace,Chicago,01/03/1926,"Sippie Wallace (v), Louis Armstrong (c, speech), Hersal Thomas (p).",
13,93,232093,The Mail Train Blues ,(Blair-Lethwick),Sippie Wallace,Chicago,03/03/1926,"Sippie Wallace (v), Louis Armstrong (c), Hersal Thomas (p).",
14,93,232093,I Feel Good ,(Thomas),Sippie Wallace,Chicago,03/03/1926,"Sippie Wallace (v), Louis Armstrong (c), Hersal Thomas (p).",
15,93,232093,A Man For Every Day In The Week ,(Thomas) ,Sippie Wallace,Chicago,03/03/1926,"Sippie Wallace (v), Louis Armstrong (c), Hersal Thomas (p).",
16,93,232093,The Bridwell Blues  ,(Welsh-Jones),Nolan Welsh,Chicago,16/06/1926,"Nolan Welsh (v), Louis Armstrong (c), Richard M. Jones (p).",
17,93,232093,St. Peter Blues ,(Welsh-Jones),Nolan Welsh,Chicago,16/06/1926,"Nolan Welsh (v), Louis Armstrong (c), Richard M. Jones (p).",
18,93,232093,He Likes It Slow ,(Overstreet) ,Butterbeans And Susie,Chicago,18/06/1926,"Butterbeans & Susie (v), Louis Armstrong (c), Kid Ory (tb), Johnny Dodds (cl), Lil Armstrong (p), Johnny St. Cyr (bj).",
19,93,232093,Pleading For The Blues ,(Hill-Jones) ,Bertha Chippie Hill,Chicago,23/11/1926,"Bertha 'Chippie' Hill (v), Louis Armstrong (c), Richard M. Jones (p).",
20,93,232093,Pratt(s) City Blues ,(Hill-Jones),Bertha Chippie Hill,Chicago,23/11/1926,"Bertha 'Chippie' Hill (v), Louis Armstrong (c), Richard M. Jones (p).",
21,93,232093,"Mess, Katie, Mess ",(Kapp-Eller),Bertha Chippie Hill,Chicago,23/11/1926,"Bertha 'Chippie' Hill (v), Louis Armstrong (c), Richard M. Jones (p).",
22,93,232093,Lovesick Blues ,(Mills-Friend) ,Bertha Chippie Hill,Chicago,26/11/1926,"Bertha 'Chippie' Hill (v), Louis Armstrong (c), Richard M. Jones (p).",
23,93,232093,Lonesome Weary Blues ,(Jones) ,Bertha Chippie Hill,Chicago,26/11/1926,"Bertha 'Chippie' Hill (v), Louis Armstrong (c), Richard M. Jones (p).",
,,,,,,,,,
,,,,,,,,,
CD 94   ,,,Johnny Dodds 1927 ,,,,,,
1,94,232093,Wolverine Blues ,(Morton) ,JELLY ROLL MORTON TRIO,Chicago,10/06/1927,"Johnny Dodds (cl), Jelly Roll Morton (p), Baby Dodds (d).",
2,94,232093,Wolverine Blues ,(Morton),JELLY ROLL MORTON TRIO,Chicago,10/06/1927,"Johnny Dodds (cl), Jelly Roll Morton (p), Baby Dodds (d).",
3,94,232093,Mr. Jelly Lord ,(Morton),JELLY ROLL MORTON TRIO,Chicago,10/06/1927,"Johnny Dodds (cl), Jelly Roll Morton (p), Baby Dodds (d).",
4,94,232093,There'll Come A Day ,(unknown),STATE STREET RAMBLERS,Chicago,12/08/1927,"Natty Dominique (c), Johnny Dodds (cl), Jimmy Blythe (p), Baby Dodds (wb).",
5,94,232093,The Weary Way Blues ,(Minor-Blythe),STATE STREET RAMBLERS,Chicago,12/08/1927,"Natty Dominique (c), Johnny Dodds (cl), Jimmy Blythe (p), Baby Dodds (wb).",
6,94,232093,Cootie Stomp ,(Clark),STATE STREET RAMBLERS,Chicago,12/08/1927,"Natty Dominique (c), Johnny Dodds (cl), Jimmy Blythe (p), Baby Dodds (wb).",
7,94,232093,There'll Come A Day ,(unknown),DIXIE-LAND THUMPERS,Chicago,ca. August 1927,"Natty Dominique (c), Johnny Dodds (cl), Jimmy Blythe (p), Baby Dodds (wb).",
8,94,232093,Weary Way Blues ,(Minor-Blythe),DIXIE-LAND THUMPERS,Chicago,ca. August 1927,"Natty Dominique (c), Johnny Dodds (cl), Jimmy Blythe (p), Baby Dodds (wb).",
9,94,232093,Weary Way Blues ,(Minor-Blythe),JIMMY BLYTHE'S OWLS,Chicago,05/10/1927,"Natty Dominique (c), Johnny Dodds (cl), Jimmy Blythe (p), Bud Scott (bj), Baby Dodds (wb).",
10,94,232093,Poutin' Papa ,(Longshaw),JIMMY BLYTHE'S OWLS,Chicago,05/10/1927,"Natty Dominique (c), Johnny Dodds (cl), Jimmy Blythe (p), Bud Scott (bj), Baby Dodds (wb).",
